note_id,request_id,author_user_id,note_type,visibility_level,note_text,created_at
2432,1002580,48,Intake,Restricted,Operational note for case 1002580 capturing workflow action and next step.,2026-02-14 15:20:00
2433,1002582,77,Follow-up,Internal,Operational note for case 1002582 capturing workflow action and next step.,2025-08-21 08:28:00
2434,1002583,99,Follow-up,Internal,Operational note for case 1002583 capturing workflow action and next step.,2025-07-11 09:59:00
2435,1002584,107,Follow-up,Restricted,Operational note for case 1002584 capturing workflow action and next step.,2025-04-30 16:42:00
2436,1002586,57,Coordination,School Team,Operational note for case 1002586 capturing workflow action and next step.,2025-01-07 15:18:00
2437,1002586,57,Follow-up,Restricted,Operational note for case 1002586 capturing workflow action and next step.,2025-01-01 15:18:00
2438,1002587,144,Coordination,Internal,Operational note for case 1002587 capturing workflow action and next step.,2026-03-03 15:36:00
2439,1002587,144,Coordination,Restricted,Operational note for case 1002587 capturing workflow action and next step.,2026-03-05 15:36:00
2440,1002588,17,Intake,Restricted,Operational note for case 1002588 capturing workflow action and next step.,2025-08-21 13:31:00
2441,1002590,93,Follow-up,Restricted,Operational note for case 1002590 capturing workflow action and next step.,2024-09-03 10:07:00
2442,1002591,96,Resolution,Restricted,Operational note for case 1002591 capturing workflow action and next step.,2024-09-23 14:36:00
2443,1002592,178,Coordination,Restricted,Operational note for case 1002592 capturing workflow action and next step.,2025-06-04 08:55:00
2444,1002594,98,Resolution,Internal,Operational note for case 1002594 capturing workflow action and next step.,2025-09-17 12:00:00
2445,1002594,98,Resolution,School Team,Operational note for case 1002594 capturing workflow action and next step.,2025-09-23 12:00:00
2446,1002596,25,Coordination,Internal,Operational note for case 1002596 capturing workflow action and next step.,2025-05-31 12:05:00
2447,1002597,184,Coordination,School Team,Operational note for case 1002597 capturing workflow action and next step.,2025-12-31 12:12:00
2448,1002600,56,Resolution,Restricted,Operational note for case 1002600 capturing workflow action and next step.,2025-07-08 14:32:00
2449,1002601,51,Follow-up,Internal,Operational note for case 1002601 capturing workflow action and next step.,2024-10-29 15:10:00
2450,1002602,13,Follow-up,Restricted,Operational note for case 1002602 capturing workflow action and next step.,2024-10-31 12:34:00
2451,1002604,126,Follow-up,Internal,Operational note for case 1002604 capturing workflow action and next step.,2025-11-03 11:01:00
2452,1002606,101,Resolution,Internal,Operational note for case 1002606 capturing workflow action and next step.,2026-01-06 12:30:00
2453,1002607,148,Intake,Internal,Operational note for case 1002607 capturing workflow action and next step.,2025-08-23 11:19:00
2454,1002608,38,Coordination,Internal,Operational note for case 1002608 capturing workflow action and next step.,2025-02-28 13:52:00
2455,1002609,90,Coordination,Restricted,Operational note for case 1002609 capturing workflow action and next step.,2024-12-13 12:25:00
2456,1002610,94,Follow-up,Internal,Operational note for case 1002610 capturing workflow action and next step.,2025-09-23 11:08:00
2457,1002611,110,Resolution,Restricted,Operational note for case 1002611 capturing workflow action and next step.,2024-10-19 15:09:00
2458,1002612,105,Resolution,Restricted,Operational note for case 1002612 capturing workflow action and next step.,2025-10-20 11:46:00
2459,1002612,105,Coordination,Internal,Operational note for case 1002612 capturing workflow action and next step.,2025-10-20 11:46:00
2460,1002613,59,Follow-up,Internal,Operational note for case 1002613 capturing workflow action and next step.,2025-12-09 15:27:00
2461,1002614,106,Intake,Restricted,Operational note for case 1002614 capturing workflow action and next step.,2025-01-19 14:11:00
2462,1002616,271,Coordination,Restricted,Operational note for case 1002616 capturing workflow action and next step.,2025-01-04 15:28:00
2463,1002616,271,Intake,Restricted,Operational note for case 1002616 capturing workflow action and next step.,2025-01-14 15:28:00
2464,1002617,35,Intake,Restricted,Operational note for case 1002617 capturing workflow action and next step.,2025-11-29 11:08:00
2465,1002619,73,Follow-up,School Team,Operational note for case 1002619 capturing workflow action and next step.,2025-08-19 10:54:00
2466,1002621,162,Follow-up,Internal,Operational note for case 1002621 capturing workflow action and next step.,2025-08-30 12:48:00
2467,1002622,127,Intake,Internal,Operational note for case 1002622 capturing workflow action and next step.,2025-08-02 14:13:00
2468,1002623,155,Resolution,School Team,Operational note for case 1002623 capturing workflow action and next step.,2025-04-19 10:17:00
2469,1002623,155,Coordination,School Team,Operational note for case 1002623 capturing workflow action and next step.,2025-04-19 10:17:00
2470,1002624,53,Coordination,Internal,Operational note for case 1002624 capturing workflow action and next step.,2025-06-17 13:31:00
2471,1002625,176,Follow-up,Restricted,Operational note for case 1002625 capturing workflow action and next step.,2024-10-15 10:36:00
2472,1002628,121,Intake,School Team,Operational note for case 1002628 capturing workflow action and next step.,2025-03-05 14:34:00
2473,1002628,121,Coordination,Internal,Operational note for case 1002628 capturing workflow action and next step.,2025-02-23 14:34:00
2474,1002629,125,Coordination,School Team,Operational note for case 1002629 capturing workflow action and next step.,2025-12-25 16:54:00
2475,1002631,60,Resolution,Internal,Operational note for case 1002631 capturing workflow action and next step.,2025-11-10 15:58:00
2476,1002632,86,Intake,Internal,Operational note for case 1002632 capturing workflow action and next step.,2025-08-22 08:05:00
2477,1002634,103,Follow-up,Internal,Operational note for case 1002634 capturing workflow action and next step.,2025-12-17 12:59:00
2478,1002635,101,Follow-up,Restricted,Operational note for case 1002635 capturing workflow action and next step.,2026-05-28 16:24:00
2479,1002636,152,Coordination,School Team,Operational note for case 1002636 capturing workflow action and next step.,2024-10-19 11:51:00
2480,1002638,184,Follow-up,Restricted,Operational note for case 1002638 capturing workflow action and next step.,2025-05-29 11:16:00
2481,1002640,83,Coordination,School Team,Operational note for case 1002640 capturing workflow action and next step.,2025-09-26 12:22:00
2482,1002640,83,Resolution,School Team,Operational note for case 1002640 capturing workflow action and next step.,2025-10-01 12:22:00
2483,1002641,87,Coordination,School Team,Operational note for case 1002641 capturing workflow action and next step.,2024-09-25 09:58:00
2484,1002642,169,Intake,School Team,Operational note for case 1002642 capturing workflow action and next step.,2026-05-08 10:57:00
2485,1002643,17,Resolution,School Team,Operational note for case 1002643 capturing workflow action and next step.,2025-06-09 16:44:00
2486,1002644,94,Follow-up,School Team,Operational note for case 1002644 capturing workflow action and next step.,2025-07-17 16:03:00
2487,1002645,103,Resolution,School Team,Operational note for case 1002645 capturing workflow action and next step.,2025-12-25 08:35:00
2488,1002646,210,Intake,Internal,Operational note for case 1002646 capturing workflow action and next step.,2024-09-18 14:46:00
2489,1002647,128,Resolution,Internal,Operational note for case 1002647 capturing workflow action and next step.,2026-06-10 10:44:00
2490,1002648,156,Follow-up,Internal,Operational note for case 1002648 capturing workflow action and next step.,2024-11-21 16:10:00
2491,1002649,148,Intake,Restricted,Operational note for case 1002649 capturing workflow action and next step.,2026-05-31 12:11:00
2492,1002652,81,Follow-up,Internal,Operational note for case 1002652 capturing workflow action and next step.,2025-10-11 11:40:00
2493,1002653,258,Resolution,School Team,Operational note for case 1002653 capturing workflow action and next step.,2025-05-05 16:11:00
2494,1002654,47,Follow-up,Restricted,Operational note for case 1002654 capturing workflow action and next step.,2025-09-25 08:03:00
2495,1002655,184,Intake,Internal,Operational note for case 1002655 capturing workflow action and next step.,2024-10-27 14:37:00
2496,1002656,100,Follow-up,Internal,Operational note for case 1002656 capturing workflow action and next step.,2024-12-03 09:52:00
2497,1002656,100,Intake,Internal,Operational note for case 1002656 capturing workflow action and next step.,2024-11-28 09:52:00
2498,1002658,158,Coordination,School Team,Operational note for case 1002658 capturing workflow action and next step.,2026-04-30 15:08:00
2499,1002659,139,Follow-up,School Team,Operational note for case 1002659 capturing workflow action and next step.,2024-12-11 14:29:00
2500,1002659,139,Resolution,School Team,Operational note for case 1002659 capturing workflow action and next step.,2024-12-13 14:29:00
2501,1002660,27,Follow-up,Restricted,Operational note for case 1002660 capturing workflow action and next step.,2026-01-08 08:36:00
2502,1002662,20,Coordination,School Team,Operational note for case 1002662 capturing workflow action and next step.,2024-10-13 14:30:00
2503,1002662,20,Coordination,Restricted,Operational note for case 1002662 capturing workflow action and next step.,2024-10-10 14:30:00
2504,1002663,20,Resolution,Internal,Operational note for case 1002663 capturing workflow action and next step.,2024-12-02 10:04:00
2505,1002665,272,Intake,Internal,Operational note for case 1002665 capturing workflow action and next step.,2024-09-13 08:07:00
2506,1002666,74,Follow-up,Restricted,Operational note for case 1002666 capturing workflow action and next step.,2025-10-16 11:08:00
2507,1002666,74,Resolution,Internal,Operational note for case 1002666 capturing workflow action and next step.,2025-10-19 11:08:00
2508,1002668,182,Coordination,School Team,Operational note for case 1002668 capturing workflow action and next step.,2025-07-15 08:01:00
2509,1002669,29,Resolution,Internal,Operational note for case 1002669 capturing workflow action and next step.,2025-06-23 14:01:00
2510,1002670,8,Follow-up,Internal,Operational note for case 1002670 capturing workflow action and next step.,2025-02-26 12:48:00
2511,1002671,7,Intake,Restricted,Operational note for case 1002671 capturing workflow action and next step.,2024-12-08 10:25:00
2512,1002672,157,Coordination,Restricted,Operational note for case 1002672 capturing workflow action and next step.,2025-10-02 09:36:00
